,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
2036,1,7.99246257167,-21.2628111451,24-25,1.0,0.000699592579622,galaxies
2037,1,7.99246257167,-21.2628111451,24-25,1.0,0.000699592579622,galaxies
2182,1,7.90132223924,-21.1892834554,26-27,1.0,0.179457738996,SSO
2183,1,7.90132223924,-21.1892834554,26-27,1.0,0.179457738996,SSO
2220,1,8.01486867859,-21.1752246253,23-24,1.0,0.000211539765587,galaxies
2221,1,8.01486867859,-21.1752246253,23-24,1.0,0.000211539765587,galaxies
2288,1,7.84961825352,-21.3209195447,26-27,1.0,0.011605408974,galaxies
2289,1,7.84961825352,-21.3209195447,26-27,1.0,0.011605408974,galaxies
2302,1,7.86123706663,-21.3092040857,26-27,1.0,0.0604571737349,galaxies
2303,1,7.86123706663,-21.3092040857,26-27,1.0,0.0604571737349,galaxies
2312,1,7.89104322602,-21.3029175414,25-26,1.0,0.000104173537693,galaxies
2313,1,7.89104322602,-21.3029175414,25-26,1.0,0.000104173537693,galaxies
2332,1,7.83802967077,-21.2450701008,20-21,1.0,0.999450445175,star
2333,1,7.83802967077,-21.2450701008,20-21,1.0,0.999450445175,star
2346,1,7.88389335014,-21.2963668889,25-26,1.0,0.00166648824234,galaxies
2347,1,7.88389335014,-21.2963668889,25-26,1.0,0.00166648824234,galaxies
2412,1,7.84296874964,-21.2474497404,25-26,1.0,0.000108953863673,galaxies
2413,1,7.84296874964,-21.2474497404,25-26,1.0,0.000108953863673,galaxies
2550,1,7.71580628725,-21.3783248768,23-24,1.0,0.000314856006298,galaxies
2551,1,7.71580628725,-21.3783248768,23-24,1.0,0.000314856006298,galaxies
2574,1,7.74515465845,-21.3709168188,24-25,1.0,0.000118822048535,galaxies
2575,1,7.74515465845,-21.3709168188,24-25,1.0,0.000118822048535,galaxies
2590,1,7.74632976458,-21.3670666683,23-24,1.0,0.000360290432582,galaxies
2591,1,7.74632976458,-21.3670666683,23-24,1.0,0.000360290432582,galaxies
2680,1,7.71732259063,-21.3037885819,24-25,1.0,0.000273329031188,galaxies
2681,1,7.71732259063,-21.3037885819,24-25,1.0,0.000273329031188,galaxies
2716,1,7.75096737145,-21.2847901162,24-25,1.0,0.000211638849578,galaxies
2717,1,7.75096737145,-21.2847901162,24-25,1.0,0.000211638849578,galaxies
2764,1,7.76254819984,-21.2639912818,27-28,1.0,0.716767072678,galaxies
2765,1,7.76254819984,-21.2639912818,27-28,1.0,0.716767072678,galaxies
2818,1,8.38557189936,-21.2423640348,25-26,1.0,0.000129738851683,galaxies
2819,1,8.38557189936,-21.2423640348,25-26,1.0,0.000129738851683,galaxies
2918,1,8.36334724256,-21.1798918304,25-26,1.0,0.000806091586128,galaxies
2919,1,8.36334724256,-21.1798918304,25-26,1.0,0.000806091586128,galaxies
3034,1,8.05697263712,-21.7411858109,26-27,1.0,0.00140166294295,galaxies
3035,1,8.05697263712,-21.7411858109,26-27,1.0,0.00140166294295,galaxies
3036,1,8.24434613923,-21.3270601049,24-25,1.0,0.00313690351322,galaxies
3037,1,8.24434613923,-21.3270601049,24-25,1.0,0.00313690351322,galaxies
3092,1,8.28555797683,-21.2863484391,24-25,1.0,0.000202468829229,galaxies
3093,1,8.28555797683,-21.2863484391,24-25,1.0,0.000202468829229,galaxies
3110,1,8.28533892026,-21.2777190955,26-27,1.0,0.00320761231706,galaxies
3111,1,8.28533892026,-21.2777190955,26-27,1.0,0.00320761231706,galaxies
3132,1,8.31513512876,-21.2687975551,26-27,1.0,0.749941647053,galaxies
3133,1,8.31513512876,-21.2687975551,26-27,1.0,0.749941647053,galaxies
3196,1,8.21638830241,-21.2439590974,23-24,1.0,0.00031457116711,galaxies
3197,1,8.21638830241,-21.2439590974,23-24,1.0,0.00031457116711,galaxies
3298,1,8.25318101817,-21.208794018,26-27,1.0,0.00932439975441,galaxies
3299,1,8.25318101817,-21.208794018,26-27,1.0,0.00932439975441,galaxies
3454,1,8.14569382994,-21.3158813851,24-25,1.0,0.000391245936044,galaxies
3455,1,8.14569382994,-21.3158813851,24-25,1.0,0.000391245936044,galaxies
3566,1,8.16998947053,-21.2610908414,25-26,1.0,0.000103575344838,galaxies
3567,1,8.16998947053,-21.2610908414,25-26,1.0,0.000103575344838,galaxies
3736,1,8.07972404223,-21.3690071879,20-21,1.0,0.999845147133,star
3737,1,8.07972404223,-21.3690071879,20-21,1.0,0.999845147133,star
3882,1,8.08055930386,-21.2960210188,26-27,1.0,0.00635164696723,star
3883,1,8.08055930386,-21.2960210188,26-27,1.0,0.00635164696723,star
3986,1,7.92922522352,-21.4340927868,24-25,1.0,0.000159229995916,galaxies
3987,1,7.92922522352,-21.4340927868,24-25,1.0,0.000159229995916,galaxies
3996,1,7.95950099941,-21.4248716388,26-27,1.0,0.0127579662949,galaxies
3997,1,7.95950099941,-21.4248716388,26-27,1.0,0.0127579662949,galaxies
4008,1,7.99100114598,-21.4067180641,26-27,1.0,0.00103961827699,galaxies
4009,1,7.99100114598,-21.4067180641,26-27,1.0,0.00103961827699,galaxies
4090,1,7.96956335938,-21.3654769272,24-25,1.0,0.00024294546165,galaxies
4091,1,7.96956335938,-21.3654769272,24-25,1.0,0.00024294546165,galaxies
4100,1,7.9486882174,-21.3641123406,21-22,1.0,0.00101485301275,galaxies
4101,1,7.9486882174,-21.3641123406,21-22,1.0,0.00101485301275,galaxies
4202,1,7.91329889915,-21.3194822276,25-26,1.0,0.000166764977621,galaxies
4203,1,7.91329889915,-21.3194822276,25-26,1.0,0.000166764977621,galaxies
4252,1,7.81074027906,-21.4829314902,21-22,1.0,0.000319761194987,galaxies
4253,1,7.81074027906,-21.4829314902,21-22,1.0,0.000319761194987,galaxies
4280,1,7.82074478066,-21.461289424,26-27,1.0,0.330452233553,galaxies
4281,1,7.82074478066,-21.461289424,26-27,1.0,0.330452233553,galaxies
4392,1,7.73407229512,-21.40309932,26-27,1.0,0.598929405212,galaxies
4393,1,7.73407229512,-21.40309932,26-27,1.0,0.598929405212,galaxies
4430,1,7.77334760504,-21.389524491,24-25,1.0,0.00837899092585,galaxies
4431,1,7.77334760504,-21.389524491,24-25,1.0,0.00837899092585,galaxies
4474,1,8.40568834045,-21.3782666632,23-24,1.0,0.00208324799314,galaxies
4475,1,8.40568834045,-21.3782666632,23-24,1.0,0.00208324799314,galaxies
4568,1,8.45150977378,-21.3003298459,22-23,1.0,0.000336472352501,galaxies
4569,1,8.45150977378,-21.3003298459,22-23,1.0,0.000336472352501,galaxies
4600,1,8.45057612382,-21.2753347702,21-22,1.0,0.000939673278481,galaxies
4601,1,8.45057612382,-21.2753347702,21-22,1.0,0.000939673278481,galaxies
4772,1,8.25406269747,-21.3295320353,26-27,1.0,0.781465768814,galaxies
4773,1,8.25406269747,-21.3295320353,26-27,1.0,0.781465768814,galaxies
4810,1,8.3052654502,-21.314385226,16-17,1.0,0.0299652554095,star
4811,1,8.3052654502,-21.314385226,16-17,1.0,0.0299652554095,star
4862,1,8.20019367728,-21.4716180043,25-26,1.0,0.00199217698537,galaxies
4863,1,8.20019367728,-21.4716180043,25-26,1.0,0.00199217698537,galaxies
4916,1,8.26097088063,-21.4386501537,23-24,1.0,0.00038384841173,galaxies
4917,1,8.26097088063,-21.4386501537,23-24,1.0,0.00038384841173,galaxies
4944,1,8.21322590268,-21.4441976313,25-26,1.0,0.757914423943,galaxies
4945,1,8.21322590268,-21.4441976313,25-26,1.0,0.757914423943,galaxies
5074,1,8.18903974517,-21.3682103791,25-26,1.0,0.00018338910013,galaxies
5075,1,8.18903974517,-21.3682103791,25-26,1.0,0.00018338910013,galaxies
5126,1,8.22703541623,-21.3272958005,26-27,1.0,0.000114766728075,galaxies
5127,1,8.22703541623,-21.3272958005,26-27,1.0,0.000114766728075,galaxies
5164,1,8.11148022885,-21.5000696601,22-23,1.0,0.000501759292092,galaxies
5165,1,8.11148022885,-21.5000696601,22-23,1.0,0.000501759292092,galaxies
5190,1,8.10146693407,-21.4838763553,24-25,1.0,0.0311768874526,SSO
5191,1,8.10146693407,-21.4838763553,24-25,1.0,0.0311768874526,SSO
5408,1,7.95949841473,-21.5814866282,26-27,1.0,0.715113759041,galaxies
5409,1,7.95949841473,-21.5814866282,26-27,1.0,0.715113759041,galaxies
5422,1,7.95333082632,-21.5659937701,22-23,1.0,0.000776955916081,galaxies
5423,1,7.95333082632,-21.5659937701,22-23,1.0,0.000776955916081,galaxies
5492,1,8.04112397583,-21.5123837104,20-21,1.0,0.00208458700217,galaxies
5493,1,8.04112397583,-21.5123837104,20-21,1.0,0.00208458700217,galaxies
5672,1,7.88596253054,-21.6038997117,20-21,1.0,0.00106374989264,galaxies
5673,1,7.88596253054,-21.6038997117,20-21,1.0,0.00106374989264,galaxies
5706,1,7.93962724732,-21.5835341707,22-23,1.0,0.000665749132168,galaxies
5707,1,7.93962724732,-21.5835341707,22-23,1.0,0.000665749132168,galaxies
5710,1,7.86548442578,-21.5985614658,25-26,1.0,0.000409081199905,galaxies
5711,1,7.86548442578,-21.5985614658,25-26,1.0,0.000409081199905,galaxies
5722,1,7.81532184645,-21.5669981304,22-23,1.0,0.000586861686315,galaxies
5723,1,7.81532184645,-21.5669981304,22-23,1.0,0.000586861686315,galaxies
5808,1,7.84610992083,-21.5032669745,25-26,1.0,0.000157323214808,galaxies
5809,1,7.84610992083,-21.5032669745,25-26,1.0,0.000157323214808,galaxies
5888,1,8.51570075593,-21.4663971867,23-24,1.0,0.000348237896105,galaxies
5889,1,8.51570075593,-21.4663971867,23-24,1.0,0.000348237896105,galaxies
5988,1,8.45965008607,-21.3764727599,23-24,1.0,0.000168434213265,galaxies
5989,1,8.45965008607,-21.3764727599,23-24,1.0,0.000168434213265,galaxies
6310,1,8.25501854488,-21.5950251067,24-25,1.0,0.000118044394185,galaxies
6311,1,8.25501854488,-21.5950251067,24-25,1.0,0.000118044394185,galaxies
6454,1,8.27286668451,-21.5213092203,25-26,1.0,0.000218226385186,galaxies
6455,1,8.27286668451,-21.5213092203,25-26,1.0,0.000218226385186,galaxies
6482,1,8.24672079567,-21.5109692384,22-23,1.0,0.000455924164271,galaxies
6483,1,8.24672079567,-21.5109692384,22-23,1.0,0.000455924164271,galaxies
6680,1,8.16781533035,-21.6240801421,24-25,1.0,0.000313919008477,galaxies
6681,1,8.16781533035,-21.6240801421,24-25,1.0,0.000313919008477,galaxies
6806,1,8.08618039776,-21.5534986147,23-24,1.0,0.000315649725962,galaxies
6807,1,8.08618039776,-21.5534986147,23-24,1.0,0.000315649725962,galaxies
6852,1,8.17268022603,-21.5417983606,26-27,1.0,0.0316620357335,galaxies
6853,1,8.17268022603,-21.5417983606,26-27,1.0,0.0316620357335,galaxies
6946,1,8.04003525993,-21.6930892341,21-22,1.0,0.000321351108141,galaxies
6947,1,8.04003525993,-21.6930892341,21-22,1.0,0.000321351108141,galaxies
7126,1,8.07874545189,-21.5679506649,26-27,1.0,0.000859715044498,SSO
7127,1,8.07874545189,-21.5679506649,26-27,1.0,0.000859715044498,SSO
7370,1,8.57012560598,-21.6123750972,26-27,1.0,0.00076411885675,galaxies
7371,1,8.57012560598,-21.6123750972,26-27,1.0,0.00076411885675,galaxies
7496,1,8.58720224132,-21.5637695316,25-26,1.0,0.37270796299,galaxies
7497,1,8.58720224132,-21.5637695316,25-26,1.0,0.37270796299,galaxies
7612,1,8.55467327351,-21.5011477226,26-27,1.0,0.00107748433948,galaxies
7613,1,8.55467327351,-21.5011477226,26-27,1.0,0.00107748433948,galaxies
7640,1,8.4358877449,-21.674693938,25-26,1.0,0.00590975349769,galaxies
7641,1,8.4358877449,-21.674693938,25-26,1.0,0.00590975349769,galaxies
7712,1,8.47084689321,-21.6433806935,22-23,1.0,0.000349837355316,galaxies
7713,1,8.47084689321,-21.6433806935,22-23,1.0,0.000349837355316,galaxies
7818,1,8.37415355395,-21.562918062,24-25,1.0,0.0004198156239,galaxies
7819,1,8.37415355395,-21.562918062,24-25,1.0,0.0004198156239,galaxies
7948,1,8.31318308008,-21.6996625617,25-26,1.0,0.000101379962871,galaxies
7949,1,8.31318308008,-21.6996625617,25-26,1.0,0.000101379962871,galaxies
7956,1,8.359663961,-21.6982466727,16-17,1.0,0.0310751888901,star
7957,1,8.359663961,-21.6982466727,16-17,1.0,0.0310751888901,star
8220,1,8.33616216044,-21.5696293355,23-24,1.0,0.000178943722858,galaxies
8221,1,8.33616216044,-21.5696293355,23-24,1.0,0.000178943722858,galaxies
8232,2,8.25191877851,-21.0091974193,26-27,1.0,0.73544973135,galaxies
8233,2,8.25191877851,-21.0091974193,26-27,1.0,0.73544973135,galaxies
8252,2,8.28275204936,-21.0019641906,25-26,1.0,0.000128842992126,galaxies
8253,2,8.28275204936,-21.0019641906,25-26,1.0,0.000128842992126,galaxies
8758,2,8.10923104984,-21.0289660601,23-24,1.0,0.00056935264729,galaxies
8759,2,8.10923104984,-21.0289660601,23-24,1.0,0.00056935264729,galaxies
8850,2,8.17692562579,-20.9907673367,23-24,1.0,0.000308083457639,galaxies
8851,2,8.17692562579,-20.9907673367,23-24,1.0,0.000308083457639,galaxies
8878,2,8.16662237036,-20.9801712653,22-23,1.0,0.000414694397477,galaxies
8879,2,8.16662237036,-20.9801712653,22-23,1.0,0.000414694397477,galaxies
9066,2,8.13899052624,-21.7500246033,26-27,1.0,0.0538284443319,galaxies
9067,2,8.13899052624,-21.7500246033,26-27,1.0,0.0538284443319,galaxies
9082,2,8.00754431525,-21.1065225063,25-26,1.0,0.000111629138701,galaxies
9083,2,8.00754431525,-21.1065225063,25-26,1.0,0.000111629138701,galaxies
9104,2,8.27515765497,-21.7420431144,25-26,1.0,0.000155081404955,galaxies
9105,2,8.27515765497,-21.7420431144,25-26,1.0,0.000155081404955,galaxies
9120,2,8.07020293783,-21.0883340701,24-25,1.0,0.000284796609776,galaxies
9121,2,8.07020293783,-21.0883340701,24-25,1.0,0.000284796609776,galaxies
9340,2,8.03659148492,-21.0368151853,16-17,1.0,0.0364025309682,star
9341,2,8.03659148492,-21.0368151853,16-17,1.0,0.0364025309682,star
9376,2,8.07178137733,-21.0309420933,19-20,1.0,0.999838232994,star
9377,2,8.07178137733,-21.0309420933,19-20,1.0,0.999838232994,star
9424,2,7.89130302002,-21.1795655017,24-25,1.0,0.000204424781259,galaxies
9425,2,7.89130302002,-21.1795655017,24-25,1.0,0.000204424781259,galaxies
9472,2,7.96056256262,-21.1372467484,24-25,1.0,0.000153387678438,galaxies
9473,2,7.96056256262,-21.1372467484,24-25,1.0,0.000153387678438,galaxies
9516,2,7.88745318896,-21.1273782622,24-25,1.0,0.00016555590264,galaxies
9517,2,7.88745318896,-21.1273782622,24-25,1.0,0.00016555590264,galaxies
9522,2,7.88429022704,-21.1222919767,26-27,1.0,0.110462941229,galaxies
9523,2,7.88429022704,-21.1222919767,26-27,1.0,0.110462941229,galaxies
9530,2,8.01094318993,-21.8592318919,23-24,1.0,0.000307630514726,galaxies
9531,2,8.01094318993,-21.8592318919,23-24,1.0,0.000307630514726,galaxies
9544,2,7.90457197866,-21.1156136355,22-23,1.0,0.000321818311932,galaxies
9545,2,7.90457197866,-21.1156136355,22-23,1.0,0.000321818311932,galaxies
9574,2,7.99794509971,-21.8487868809,26-27,1.0,0.00278521073051,galaxies
9575,2,7.99794509971,-21.8487868809,26-27,1.0,0.00278521073051,galaxies
9728,2,7.96526257506,-21.8223931494,24-25,1.0,0.00012391123164,galaxies
9729,2,7.96526257506,-21.8223931494,24-25,1.0,0.00012391123164,galaxies
9766,2,8.02030394195,-21.807325843,26-27,1.0,0.0231937225908,galaxies
9767,2,8.02030394195,-21.807325843,26-27,1.0,0.0231937225908,galaxies
9790,2,8.01088459593,-21.7999521253,20-21,1.0,0.000785086129326,galaxies
9791,2,8.01088459593,-21.7999521253,20-21,1.0,0.000785086129326,galaxies
9878,2,7.78811288748,-21.2054443109,23-24,1.0,0.000320459250361,galaxies
9879,2,7.78811288748,-21.2054443109,23-24,1.0,0.000320459250361,galaxies
9906,2,7.75897660738,-21.196000782,25-26,1.0,0.00380030972883,galaxies
9907,2,7.75897660738,-21.196000782,25-26,1.0,0.00380030972883,galaxies
10010,2,7.9962581708,-21.7343956947,22-23,1.0,0.000320338935126,galaxies
10011,2,7.9962581708,-21.7343956947,22-23,1.0,0.000320338935126,galaxies
10066,2,7.76855071783,-21.162562572,23-24,1.0,0.000332549243467,galaxies
10067,2,7.76855071783,-21.162562572,23-24,1.0,0.000332549243467,galaxies
10092,2,7.78389287185,-21.1542839303,24-25,1.0,0.000155108209583,galaxies
10093,2,7.78389287185,-21.1542839303,24-25,1.0,0.000155108209583,galaxies
10134,2,7.82498488186,-21.144009905,25-26,1.0,0.0215558446944,galaxies
10135,2,7.82498488186,-21.144009905,25-26,1.0,0.0215558446944,galaxies
10230,2,7.74788455053,-21.2262193695,26-27,1.0,0.00769287114963,galaxies
10231,2,7.74788455053,-21.2262193695,26-27,1.0,0.00769287114963,galaxies
10234,2,7.75201215043,-21.2211336221,25-26,1.0,0.00010984097753,galaxies
10235,2,7.75201215043,-21.2211336221,25-26,1.0,0.00010984097753,galaxies
10380,2,8.30302575652,-21.1467782184,26-27,1.0,0.154054746032,galaxies
10381,2,8.30302575652,-21.1467782184,26-27,1.0,0.154054746032,galaxies
10406,2,8.28085401278,-21.1292534626,23-24,1.0,0.000278007966699,galaxies
10407,2,8.28085401278,-21.1292534626,23-24,1.0,0.000278007966699,galaxies
10432,2,8.34853151917,-21.1161240993,23-24,1.0,0.000301730819046,galaxies
10433,2,8.34853151917,-21.1161240993,23-24,1.0,0.000301730819046,galaxies
10444,2,8.33875742496,-21.108336529,25-26,1.0,0.000104807681055,galaxies
10445,2,8.33875742496,-21.108336529,25-26,1.0,0.000104807681055,galaxies
10496,2,8.29254637492,-21.086814711,23-24,1.0,0.000356463831849,galaxies
10497,2,8.29254637492,-21.086814711,23-24,1.0,0.000356463831849,galaxies
10520,2,8.33800592412,-21.0712431153,24-25,1.0,0.000190973034478,galaxies
10521,2,8.33800592412,-21.0712431153,24-25,1.0,0.000190973034478,galaxies
10632,2,8.33752034069,-20.9934443059,26-27,1.0,0.374651014805,galaxies
10633,2,8.33752034069,-20.9934443059,26-27,1.0,0.374651014805,galaxies
10648,2,8.22543795292,-21.1788117491,25-26,1.0,0.0357769243419,galaxies
10649,2,8.22543795292,-21.1788117491,25-26,1.0,0.0357769243419,galaxies
10710,2,8.17921772497,-21.1532255493,26-27,1.0,0.811202228069,galaxies
10711,2,8.17921772497,-21.1532255493,26-27,1.0,0.811202228069,galaxies
10740,2,8.1802270121,-21.133911424,25-26,1.0,0.000690636748914,galaxies
10741,2,8.1802270121,-21.133911424,25-26,1.0,0.000690636748914,galaxies
10748,2,8.20608547258,-21.1292565147,25-26,1.0,0.00348924635909,galaxies
10749,2,8.20608547258,-21.1292565147,25-26,1.0,0.00348924635909,galaxies
10760,2,8.24665533712,-21.1207666369,22-23,1.0,0.000325393659296,galaxies
10761,2,8.24665533712,-21.1207666369,22-23,1.0,0.000325393659296,galaxies
10762,2,8.24253712022,-21.118313754,25-26,1.0,0.000167161691934,galaxies
10763,2,8.24253712022,-21.118313754,25-26,1.0,0.000167161691934,galaxies
10784,2,8.25469449131,-21.1085261001,25-26,1.0,0.00121486885473,galaxies
10785,2,8.25469449131,-21.1085261001,25-26,1.0,0.00121486885473,galaxies
10810,2,8.15488317455,-21.0874846892,24-25,1.0,0.00167623616289,galaxies
10811,2,8.15488317455,-21.0874846892,24-25,1.0,0.00167623616289,galaxies
10860,2,8.15530219858,-21.0616919242,24-25,1.0,0.000123041507322,galaxies
10861,2,8.15530219858,-21.0616919242,24-25,1.0,0.000123041507322,galaxies
10862,2,8.17572647164,-21.0604923369,26-27,1.0,0.326543182135,galaxies
10863,2,8.17572647164,-21.0604923369,26-27,1.0,0.326543182135,galaxies
10880,2,8.06598177075,-21.2409501726,22-23,1.0,0.000563469599001,galaxies
10881,2,8.06598177075,-21.2409501726,22-23,1.0,0.000563469599001,galaxies
10884,2,8.05717708432,-21.2355390231,24-25,1.0,0.000174037748366,galaxies
10885,2,8.05717708432,-21.2355390231,24-25,1.0,0.000174037748366,galaxies
10932,2,8.0901719323,-21.205427942,24-25,1.0,0.000276442093309,galaxies
10933,2,8.0901719323,-21.205427942,24-25,1.0,0.000276442093309,galaxies
10948,2,8.05159985735,-21.2062709334,23-24,1.0,0.00318827456795,galaxies
10949,2,8.05159985735,-21.2062709334,23-24,1.0,0.00318827456795,galaxies
10978,2,8.05926382921,-21.1942542807,24-25,1.0,0.000258749758359,galaxies
10979,2,8.05926382921,-21.1942542807,24-25,1.0,0.000258749758359,galaxies
11036,2,8.09368152886,-21.1719244976,26-27,1.0,0.00702226953581,galaxies
11037,2,8.09368152886,-21.1719244976,26-27,1.0,0.00702226953581,galaxies
11174,2,7.99252216953,-21.2628479761,24-25,1.0,0.000699592579622,galaxies
11175,2,7.99252216953,-21.2628479761,24-25,1.0,0.000699592579622,galaxies
11226,2,7.97436362234,-21.2633143171,26-27,1.0,0.000223142269533,galaxies
11227,2,7.97436362234,-21.2633143171,26-27,1.0,0.000223142269533,galaxies
11266,2,7.95203069886,-21.2320811719,22-23,1.0,0.000334973010467,galaxies
11267,2,7.95203069886,-21.2320811719,22-23,1.0,0.000334973010467,galaxies
11268,2,7.97983827322,-21.2300510988,22-23,1.0,0.000319902930642,galaxies
11269,2,7.97983827322,-21.2300510988,22-23,1.0,0.000319902930642,galaxies
11300,2,8.00137470449,-21.2165412662,27-28,1.0,0.68605196476,galaxies
11301,2,8.00137470449,-21.2165412662,27-28,1.0,0.68605196476,galaxies
11310,2,8.02219456774,-21.2098546628,23-24,1.0,0.000331607530825,galaxies
11311,2,8.02219456774,-21.2098546628,23-24,1.0,0.000331607530825,galaxies
11326,2,7.90133229839,-21.1891918376,26-27,1.0,0.179457738996,SSO
11327,2,7.90133229839,-21.1891918376,26-27,1.0,0.179457738996,SSO
11414,2,7.84964127537,-21.3208506337,26-27,1.0,0.011605408974,galaxies
11415,2,7.84964127537,-21.3208506337,26-27,1.0,0.011605408974,galaxies
11428,2,7.86131022141,-21.3092163491,26-27,1.0,0.0604571737349,galaxies
11429,2,7.86131022141,-21.3092163491,26-27,1.0,0.0604571737349,galaxies
11438,2,7.89109262274,-21.3028888679,25-26,1.0,0.000104173537693,galaxies
11439,2,7.89109262274,-21.3028888679,25-26,1.0,0.000104173537693,galaxies
11458,2,7.83809827696,-21.2451224077,20-21,1.0,0.999450445175,star
11459,2,7.83809827696,-21.2451224077,20-21,1.0,0.999450445175,star
11466,2,7.826066589,-21.3075791326,23-24,1.0,0.000532085134182,galaxies
11467,2,7.826066589,-21.3075791326,23-24,1.0,0.000532085134182,galaxies
11468,2,7.82520218361,-21.3071970388,24-25,1.0,0.000285104382783,galaxies
11469,2,7.82520218361,-21.3071970388,24-25,1.0,0.000285104382783,galaxies
11484,2,7.88397638642,-21.2963085075,25-26,1.0,0.00166648824234,galaxies
11485,2,7.88397638642,-21.2963085075,25-26,1.0,0.00166648824234,galaxies
11512,2,7.85829641644,-21.2794166752,24-25,1.0,0.000329306581989,galaxies
