,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
20047,3,8.23915005322,-21.1717488126,24-25,3.0,0.000297711027088,SSO
21048,3,7.86849126817,-21.2313406371,25-26,3.0,0.34844827652,SSO
21049,3,7.86849126817,-21.2313406371,25-26,3.0,0.34844827652,SSO
22176,3,8.1881095374,-21.2772161654,25-26,3.0,0.0773179829121,galaxies
22177,3,8.1881095374,-21.2772161654,25-26,3.0,0.0773179829121,galaxies
23440,3,8.28232488038,-21.3361441581,20-21,3.0,0.90349149704,star
23441,3,8.28232488038,-21.3361441581,20-21,3.0,0.90349149704,star
24024,3,8.09871693147,-21.4290948579,27-28,3.0,0.0357799679041,galaxies
24025,3,8.09871693147,-21.4290948579,27-28,3.0,0.0357799679041,galaxies
25602,3,8.11599369776,-21.5727959912,24-25,3.0,0.000432479428127,galaxies
25603,3,8.11599369776,-21.5727959912,24-25,3.0,0.000432479428127,galaxies
25788,3,8.05092426956,-21.6129640582,24-25,3.0,0.209376841784,galaxies
25789,3,8.05092426956,-21.6129640582,24-25,3.0,0.209376841784,galaxies
27956,4,8.03880017736,-21.0389810951,23-24,3.0,0.000200861992198,SSO
27957,4,8.03880017736,-21.0389810951,23-24,3.0,0.000200861992198,SSO
28090,4,7.89257069326,-21.1150315328,27-28,3.0,0.551519453526,SSO
28091,4,7.89257069326,-21.1150315328,27-28,3.0,0.551519453526,SSO
28138,4,7.90413834254,-21.1026597465,20-21,3.0,0.999835133553,star
28139,4,7.90413834254,-21.1026597465,20-21,3.0,0.999835133553,star
28488,4,7.78483337387,-21.1647120511,20-21,3.0,0.999501466751,star
28489,4,7.78483337387,-21.1647120511,20-21,3.0,0.999501466751,star
29936,4,7.86815308445,-21.2314362226,25-26,3.0,0.34844827652,SSO
29937,4,7.86815308445,-21.2314362226,25-26,3.0,0.34844827652,SSO
30888,4,8.1881415343,-21.2773395352,25-26,3.0,0.0773179829121,galaxies
30889,4,8.1881415343,-21.2773395352,25-26,3.0,0.0773179829121,galaxies
31964,4,8.37949949092,-21.2768198105,26-27,3.0,0.0017631566152,galaxies
31965,4,8.37949949092,-21.2768198105,26-27,3.0,0.0017631566152,galaxies
32158,4,8.28250918177,-21.3363760032,20-21,3.0,0.90349149704,star
32159,4,8.28250918177,-21.3363760032,20-21,3.0,0.90349149704,star
32706,4,8.09913947946,-21.4294036185,27-28,3.0,0.0357799679041,SSO
32707,4,8.09913947946,-21.4294036185,27-28,3.0,0.0357799679041,SSO
34180,4,8.11599110194,-21.5726730931,24-25,3.0,0.000432479428127,galaxies
34181,4,8.11599110194,-21.5726730931,24-25,3.0,0.000432479428127,galaxies
34574,4,8.0788376938,-21.5614116309,20-21,3.0,0.983589351177,star
34575,4,8.0788376938,-21.5614116309,20-21,3.0,0.983589351177,star
